session_num;query_num;click_item;rec_list;purchase
372;41068;5451;15155,768,35015,3451,35380,35382,35383,5417,5414,5413,35378,5422,12970,35418,5451,57752,13559,13729,36472,20432; 0
372;41342;25442;30117,58931,21184,30837,61492,2070,32087,32119,9886,2404,32581,2770,52744,85241,32933,10452,33385,24558,68786,25442; 0
373;377;6078;46632,57465,46942,6080,35997,6078,79526,36083,13663,13889,13931,90248,36358,47296,6476,6848,69167,47708,7398,131616; 0
373;40981;6078;46632,57465,46942,6080,35997,6078,79526,36083,13663,13889,13931,90248,36358,47296,6476,6848,69167,47708,7398,131616; 0
373;41031;6080;46632,57465,46942,6080,35997,6078,79526,36083,13663,13889,13931,90248,36358,47296,6476,6848,69167,47708,7398,131616; 0
373;41222;131616;46632,57465,46942,6080,35997,6078,79526,36083,13663,13889,13931,90248,36358,47296,6476,6848,69167,47708,7398,131616; 0
373;41331;7398;46632,57465,46942,6080,35997,6078,79526,36083,13663,13889,13931,90248,36358,47296,6476,6848,69167,47708,7398,131616; 0
374;378;100747;51096,134850,10271,100747,27712,74771,32971,3146,3147,10607,42779,3284,14974,80317,58739,88495,35606,36246,47223,25208; 0
374;632889;100747;77,69706,70095,7792,30554,26260,573,92723,49019,21146,49347,30902,8322,145048,38610,26613,15964,21442,8627,39254,31220,313966,21478,166751,145469,217285,39408,50184,71891,40057,83451,51096,21955,40965,10270,134850,10271,32754,100747,27712,74771,64011,42441,32971,3145,3146,3147,10607,10657,64375,33165,42779,132525,42787,53525,3274,3277,3284,33205,75283,17662,43098,10987,45033,55880,88131,20334,90756,7312,7313,69506,14974,80317,69562,47915,58739,165507,33355,76033,213278,293104,88495,4741,162194,59722,273637,135746,35606,36246,196110,47223,25208,6655,131361,136387,199009,25752,171645,20451,388487,391240,392984,377197; 0
377;381;12841;26199,661,31053,60638,8719,1907,9654,73775,32870,34053,12841,33531,34614,39392,47017,35888,3719,36100,36136,13931; 0
378;382;127250;264856,127240,127250,113634,51304,423343,97404,27153,127344,192255,22844,10534,53564,86262,64862,55159,77294,45205,156769,56868; 0
378;16184;127250;264856,127240,127250,113634,51304,423343,97404,27153,127344,192255,22844,10534,53564,86262,64862,55159,77294,45205,156769,56868; 0
378;16306;192255;264856,127240,127250,113634,51304,423343,97404,27153,127344,192255,22844,10534,53564,86262,64862,55159,77294,45205,156769,56868; 0
379;383;32718;72561,72562,32718,3126,17542,86728,56433,57162,421094,25212,36448,14218,36550,14445,36809,14444,58464,14889,14890,14891; 0
380;384;79939;71995,16120,8801,82769,1390,31954,132179,2811,32902,87417,4163,4183,77107,46654,35267,79218,79898,79939,14495,374783; 0
382;386;32622;37448,165069,1837,32030,124944,32344,32622,118158,4431,3438,58736,76982,12062,88742,468038,24514,5259,167933,29601,6293; 0
384;388;31142;59851,772,49562,8481,8521,8554,31142,71672,31258,1443,8980,1544,40126,62241,31992,2181,10565,75113,33549,34969; 0
385;389;57688;26468,110901,1597,9992,33064,3686,11450,66537,130859,57688,57777; 0
385;16070;33064;26468,110901,1597,9992,33064,3686,11450,66537,130859,57688,57777; 0
389;40812;20461;915,39353,71942,252208,16534,32775,85433,42482,160109,3546,45911,12946,68398,36738,171470,6943,47794,20461,380569; 0
389;41207;171470;915,39353,71942,252208,16534,32775,85433,42482,160109,3546,45911,12946,68398,36738,171470,6943,47794,20461,380569; 0
390;394;375404;50543,72327,9588,16721,33818,47926,78907,6216,133697,375404; 1
390;41334;375404;50543,72327,9588,16721,33818,47926,78907,6216,133697,375404; 1
390;243038;64825;37125,42,80547,30211,108394,37631,350,7829,30380,15359,26198,59660,521,21026,8079,30657,8159,30739,15600,30761,70899,81645,735,801,30860,30863,93778,49636,38793,60638,49804,8589,71673,1179,8647,1189,1253,71845,111887,16097,31329,31367,39564,8825,39886,9030,83228,1632,9100,9137,9277,1826,113897,51290,9437,9448,31950,31953,9483,31985,2038,73169,2045,2047,32001,124860,32085,9619,2130,2142,9679,27258,84306,2265,84318,2274,84485,2453,2459,98995,84577,9971,16942,139309,63331,10081,2648,52603,2745,100092,32817,10357,306147,100934,53299,33031,10556,3130,85732,75160,64336,3298,33260,3469,64825,86354,75956,11217,17937,34139,66493,34984,89050,78452,5473,57904,6146,69226,80043,90645,36966,36973,14743,69377,7457,14956,7464,20499,47926,10788,3377,97875,9582,64648,127710,23354,3844,23601,44524,169876,44733,11951,62549,23959,45300,45560,18669,34818,78292,5124,5154,58790,12135,5275,35404,13034,5481,13099,167841,5650,84289,126034,46895,35640,35641,19293,13350,2295,57924,57933,6216,25106,58104,126313,36329,47283,36332,128736,36355,131224,6468,13995,6472,6589,69036,14221,90411,36559,128788,36661,6808,6868,47715,14735,7222,47797,25799,7363,136597; 0
390;390821;2045;37125,42,80547,30211,108394,37631,350,7829,30380,15359,26198,59660,521,21026,8079,30657,8159,30739,15600,30761,70899,81645,735,801,30860,30863,93778,49636,38793,60638,49804,8589,71673,1179,8647,1189,1253,71845,111887,16097,31329,31367,39564,8825,39886,9030,83228,1632,9100,9137,9277,1826,113897,51290,9437,9448,31950,31953,9483,31985,2038,73169,2045,2047,32001,124860,32085,9619,2130,2142,9679,27258,84306,2265,84318,2274,84485,2453,2459,98995,84577,9971,16942,139309,63331,10081,2648,52603,2745,100092,32817,10357,306147,100934,53299,33031,10556,3130,85732,75160,64336,3298,33260,3469,64825,86354,75956,11217,17937,34139,66493,34984,89050,78452,5473,57904,6146,69226,80043,90645,36966,36973,14743,69377,7457,14956,7464,20499,47926,10788,3377,97875,9582,64648,127710,23354,3844,23601,44524,169876,44733,11951,62549,23959,45300,45560,18669,34818,78292,5124,5154,58790,12135,5275,35404,13034,5481,13099,167841,5650,84289,126034,46895,35640,35641,19293,13350,2295,57924,57933,6216,25106,58104,126313,36329,47283,36332,128736,36355,131224,6468,13995,6472,6589,69036,14221,90411,36559,128788,36661,6808,6868,47715,14735,7222,47797,25799,7363,136597; 0
390;550953;69391;256035,126737,70045,15267,30294,308,262037,398,59525,7887,70738,59926,144945,194918,169861,60398,21345,16266,50748,31648,51150,32116,276857,99838,2873,63804,87560,34770,34772,228088,14764,69391,25736,81498,43484,28278,307373,11987,55926,84821,45440,78128,175355,164197,13107,160672,201703,162424,46944,35945,47054,164286,248325,171277,36087,6181,428121,90147,171336,6390,6719,173509,36656,136525,381783,378022,378822,378501,380725,390289; 0
390;560702;25736;256035,126737,70045,15267,30294,308,262037,398,59525,7887,70738,59926,144945,194918,169861,60398,21345,16266,50748,31648,51150,32116,276857,99838,2873,63804,87560,34770,34772,228088,14764,69391,25736,81498,43484,28278,307373,11987,55926,84821,45440,78128,175355,164197,13107,160672,201703,162424,46944,35945,47054,164286,248325,171277,36087,6181,428121,90147,171336,6390,6719,173509,36656,136525,381783,378022,378822,378501,380725,390289; 0
390;678761;64825;37125,42,80547,30211,108394,37631,350,7829,30380,15359,26198,59660,521,21026,8079,30657,8159,30739,15600,30761,70899,81645,735,801,30860,30863,93778,49636,38793,60637,60638,49804,8589,71673,1179,8647,1189,21474,1253,71845,111887,16097,31329,31367,8825,82965,39886,9030,83228,1632,9100,9137,9277,1826,113897,51290,9437,9448,31950,31953,9483,31985,2038,73169,2045,2047,32001,124860,32085,9619,2130,2142,9679,27258,84306,2265,84318,2274,84485,2453,2459,98995,84577,22445,9971,16942,139309,63331,10081,2648,52603,2745,32817,10357,306147,100934,53299,33031,10556,3130,85732,75160,3298,33260,3469,64825,86354,11217,17937,34139,66493,24271,34984,89050,78452,5473,57904,6146,69226,80043,90645,36966,36973,14743,69377,7457,14956,7464,20499,47926,10788,3377,97875,9582,64648,127710,23354,3844,23601,44524,169876,44733,11951,62549,23959,45300,45560,18669,34818,78292,5124,5154,58790,12135,5275,35404,13034,5481,13099,167841,5650,84289,126034,46895,35640,35641,19293,13350,2295,57933,6216,25106,19679,58104,126313,36329,47283,36332,36333,128736,36355,131224,13995,6472,6589,69036,14221,90411,36559,128788,36661,6868,14423,47715,14735,7222,47797,25799,136597; 0
390;854308;79370;30058,30152,30203,70465,704,8179,21136,725,21137,70885,8352,15824,1055,60662,60663,31079,82270,39076,8671,8774,95388,72327,40046,50904,9145,9148,9194,31734,83484,31880,62240,1935,31901,9413,9446,1980,9480,31963,62419,83971,9571,9588,97939,27198,32078,9615,40982,32138,62685,73413,9673,16721,9710,73489,9779,41223,9820,73909,10095,10130,10162,17132,187928,63620,32675,74351,41935,85046,2755,63721,2863,32769,2865,2866,32771,32773,2877,32894,10432,74840,53316,33525,54224,33572,11121,11123,86605,86852,65450,103161,3904,103581,11523,44700,4276,77232,11823,34644,18777,13629,13831,6327,25637,14664,47798,14872,36989,47882,37016,64594,33292,118421,3378,33294,30618,70632,11077,81626,3823,33934,34215,34216,34217,34219,11700,34380,11855,4366,34382,163927,12063,18661,130647,34923,78325,12597,29073,5285,35296,35297,5289,185457,5323,35332,5446,143038,46761,5491,35440,158334,13123,35535,5653,57654,35644,79328,151099,2115,7664,89974,89949,46958,57742,5817,79383,79368,79370,19387,126109,6029,6055,136078,90072,19588,36091,36092,13746,36140,36142,181610,19635,13760,136177,164343,6445,13960,90409,247815,29769,90492,6932,58407,164603,164602,7268,90732,14892,379149,379040; 0
391;395;9354;581,82312,49986,60992,31420,8985,83289,1780,9354,1957,9539,9758,62915,84856,10510,3198,54421,11338,58736,79626; 0
391;41034;54421;82312,8587,71586,1254,31420,83289,9354,9539,73788,10101,84856,75015,3229,54421,11338,20501,3806,87892,29430,131612; 0
391;384120;49920;7618,186,30327,30507,30541,8061,21053,682,81680,49272,8309,847,30893,30894,30895,850,862,49442,8328,8329,60484,82089,8443,82152,1049,8578,82318,8582,8599,8602,8604,49920,8623,1183,82607,39386,8737,1378,82842,8925,31469,8940,8963,72413,9070,9156,9224,83672,72958,2009,32014,2124,9617,32115,40985,32232,9792,9871,2391,32327,84502,10022,2560,32628,63604,116626,2809,10299,85336,3024,3069,85670,3144,10598,75104,10626,10667,10713,53671,101741,86161,43437,11127,3715,3717,4016,76708,34098,11607,11612,87485,34222,11989,12702,12704,5342,35874,13429,5946,6548,36674,6842,69121,6935,14573,36978,14962,7481,47917,3362,6933,7935,43459,3655,11269,11275,11377,3931,33914,65944,11679,4199,11746,77170,87875,4526,18547,12229,130618,34952,34962,34974,5300,24576,57569,57568,162374,5525,13092,5572,13106,5583,5584,19243,6934,5691,24770,13218,79323,89970,13306,46968,131005,126121,57798,47017,35888,35889,35967,90068,6067,705,6088,68711,57881,90,136123,36095,177302,57932,25082,13691,36101,13693,13696,13695,13700,25097,79587,57956,13731,19632,6239,36143,234982,19750,36340,13970,6448,6449,6452,47289,6456,36348,68912,375171,36632,169596,20370,377632; 0
391;422635;49920;7618,186,30327,30507,30541,8061,21053,8144,682,81680,49272,8302,8309,847,30893,30894,30895,850,30913,49442,8328,8329,60484,82089,8443,82152,1049,8578,8599,8602,8604,49920,8623,1183,82543,82607,39386,8737,31358,1378,82842,8925,31469,8940,8963,21744,72413,9070,9156,9224,83672,72958,2009,32014,2124,9617,32115,40985,32130,32232,9792,9871,2391,32327,84502,41376,10022,2560,32628,2809,10299,85336,3069,85670,10597,10598,75104,10626,10667,10713,53671,101741,86161,11127,3715,3717,156031,3920,4016,76708,34098,11607,11612,87485,34222,11989,12702,5342,35874,13429,6842,69121,6935,36978,14807,7481,47917,3362,6933,43459,3655,11269,11275,33791,11377,3931,33914,54955,65944,11679,4199,11746,77170,87875,105305,4477,4526,18547,12229,125709,130618,34952,34962,34974,5300,24576,57569,57568,162374,5525,13092,5572,13106,5583,5584,19243,6934,5691,24770,13218,79323,89970,13306,46968,126121,57798,47017,35888,35889,35967,90068,6067,705,6088,68711,90,136123,177302,57932,25082,13691,36101,13693,13696,13695,13700,25097,79587,57956,13731,19632,6239,36143,234982,19750,36340,13970,6449,6452,47289,6456,68912,173454,181651,375171,36632,14298,169596,20370,377632; 0
391;625921;317678;7516,30087,7553,30261,48347,20754,287,7741,37563,317678,173853,180327,15277,59438,378,37698,7834,7917,7923,48686,70430,92548,20963,30592,8091,59863,30642,8125,15574,30709,49145,8213,70956,837,31005,82312,82392,1193,1237,1285,82807,39659,31395,1405,82823,1406,8846,72139,16191,26815,138081,31420,8893,26865,127153,21738,8970,8985,83057,31502,39893,112718,72286,31511,1595,1596,9208,1736,9271,31756,127269,9372,2041,2053,32000,290265,40949,84335,115229,32238,115230,2279,2373,84477,63109,9950,163386,2597,134780,2756,32706,2788,22699,2973,100693,17353,53274,74955,3156,10569,125167,3162,42586,132494,33093,10682,33207,85977,75342,17591,17620,53939,33484,65008,10988,11119,76077,17890,54421,76082,11338,86992,54759,33890,34026,11672,34218,11810,4335,12244,56375,78099,5348,123739,79549,14834,80309,31004,52205,33505,3634,65176,11114,135134,23286,65223,3967,44203,11491,120665,87815,44815,3440,130515,156842,18568,77768,132974,12159,156931,34771,4759,34824,12303,164013,78270,128197,4926,46254,287044,46539,13044,127169,158485,89888,5659,126881,5805,57746,35810,35891,3719,6071,13621,6118,6117,79567,13661,25075,19596,6188,68769,6207,13713,14016,20005,36686,376078,376987; 0
391;961205;60484;7618,186,30327,30507,30541,8061,21053,682,81680,49272,8309,847,30893,30894,30895,850,862,49442,8328,8329,60484,82089,8443,82152,1049,8578,82318,8582,8599,8602,8604,49920,8623,1183,82607,39386,8737,1378,82842,8925,31469,8940,8963,72413,9070,9156,9224,83672,72958,2009,32014,2124,9617,32115,40985,32232,9792,9871,2391,32327,84502,10022,2560,32628,63604,116626,2809,10299,85336,3024,3069,85670,3144,10598,75104,10626,10667,10713,53671,101741,86161,43437,11127,3715,3717,4016,76708,34098,11607,11612,87485,34222,11989,12702,12704,5342,35874,13429,5946,6548,36674,6842,69121,6935,14573,36978,14962,7481,47917,3362,6933,7935,43459,3655,11269,11275,11377,3931,33914,65944,11679,4199,11746,77170,87875,4526,18547,12229,130618,34952,34962,34974,5300,24576,57569,57568,162374,5525,13092,5572,13106,5583,5584,19243,6934,5691,24770,13218,79323,89970,13306,46968,131005,126121,57798,47017,35888,35889,35967,90068,6067,705,6088,68711,57881,90,136123,36095,177302,57932,25082,13691,36101,13693,13696,13695,13700,25097,79587,57956,13731,19632,6239,36143,234982,19750,36340,13970,6448,6449,6452,47289,6456,36348,68912,375171,36632,169596,20370,377632; 0
392;396;32418;27422,16928,16929,16930,32418,172382,86137,17624,165503,77554,165905,78211,394912,167659,133073,165908,160520,162227,165932; 0
392;250914;79946;134934,12534,133140,142174,19448,388867,151646,395662,144025,210768,200296,198864,203201,159079,173303,397028,386301,381765,79946,378140,377207,381810; 0
395;399;1356;61,7590,387,30615,59851,30680,768,31013,8644,39388,1356,31936,9992,3093,33157,35015,12217,5299,79419,6464; 0
395;31087;12217;61,7590,387,30615,59851,30680,768,31013,8644,39388,1356,31936,9992,3093,33157,35015,12217,5299,79419,6464; 0
395;791198;8644;91036,37156,60,61,91096,7589,7590,110,58958,113,108166,202,80755,70066,80918,48580,387,30415,48683,26199,451,59581,30519,59851,622,8104,30680,30681,30723,81684,764,768,81691,30940,8359,918,31013,82091,8477,31053,49746,8487,1127,8631,1178,8644,49979,8670,8675,39255,39328,39388,71936,1355,1356,50472,72156,8920,1523,31713,1749,83537,31895,1932,31936,40704,16577,2006,32270,52022,84639,9992,41727,10114,22556,52504,2660,32658,2738,2825,32767,22719,32866,32896,42329,3093,118013,33157,33487,23244,23427,11296,11542,23708,35015,18930,5560,7482,70333,9580,23105,70457,52626,468,17718,33457,65241,65674,33998,4146,11690,76982,11743,28425,4248,4303,34374,11899,11900,77514,12059,12143,12151,12217,12324,34839,88740,45802,67594,78405,4998,35051,35174,35179,89647,128364,35306,12890,89736,12927,19085,46730,5427,5442,24634,125997,35522,24738,46863,5654,19283,5830,13327,46945,79419,39392,133486,79568,47136,68755,13668,164317,36097,13697,79577,36109,6202,36110,90142,57945,6209,68774,90146,19616,68778,57953,171296,13775,13978,79707,68917,136227,6464,36354,36556,36476,69028,36553,6626,58272,36650,36651,14607,47633,14606,7170,175950,20360; 0
396;401;25849;7711,30340,7825,359,59459,7843,21398,31573,31860,391320,9476,32394,9989,75255,75267,25849,39468,12169,19272,14191; 0
396;31245;9476;7711,30340,7825,359,59459,7843,21398,31573,31860,391320,9476,32394,9989,75255,75267,25849,39468,12169,19272,14191; 0
396;272175;40631;49527,21268,908,60437,49552,38708,21274,30960,38806,60529,986,8439,60563,49678,82102,94212,8452,1003,31016,38857,38858,8455,110888,1010,110890,1011,60579,49706,82120,31027,15818,21331,60580,49709,38867,129382,71376,71378,26524,31030,8459,1018,134228,145188,1021,38873,60584,71387,31032,15821,94255,8461,31034,129384,110927,94266,31037,180452,60593,31054,15846,1052,82203,71448,203706,169932,49790,8510,126993,31092,124545,21388,191077,8542,8548,1087,111218,39033,82310,1128,8595,60829,1146,31166,8607,129470,39320,31274,1459,39768,61467,61472,39773,21787,9052,187209,9109,26943,1689,129608,1690,1699,40297,31716,83439,51049,187295,31744,40631,124817,159739,9521,9685,16742,32951,147521,3291,3292,351597,9175,75514,40206,165518,3505,10982,11000,43422,54271,130184,23522,28311,18109,135286,28390,148749,135345,4365,44863,55732,34395,34401,23840,66860,56014,56091,77688,12106,4676,34723,18711,125714,88765,200127,45882,12490,130712,12590,89313,125849,158032,12967,145543,137929,145544,248048,167873,19381,153157,180036,207766,181541,21563,177264,159084,126169,131067,13527,29464,29465,35932,35933,35934,35931,200350,21508,136219,19789,6738,171433,131301,175838,178839,131383,210868,47544,20283,20284,20285,58572; 0
